id,tradingsymbol,instrument_type,strike,expiry,instrument_token,lot_size,exchange_token,index_name,tick_size,last_updated
1167,NIFTY2642123950CE,CE,23950,2026-04-21,16233986,65,63414,NIFTY,0.05,
1168,NIFTY2642123950PE,PE,23950,2026-04-21,16234242,65,63415,NIFTY,0.05,
1169,NIFTY2642123900CE,CE,23900,2026-04-21,16233474,65,63412,NIFTY,0.05,
1170,NIFTY2642123900PE,PE,23900,2026-04-21,16233730,65,63413,NIFTY,0.05,
1171,NIFTY2642123850CE,CE,23850,2026-04-21,16232962,65,63410,NIFTY,0.05,
1172,NIFTY2642123850PE,PE,23850,2026-04-21,16233218,65,63411,NIFTY,0.05,
1173,NIFTY2642123800CE,CE,23800,2026-04-21,16232450,65,63408,NIFTY,0.05,
1174,NIFTY2642123800PE,PE,23800,2026-04-21,16232706,65,63409,NIFTY,0.05,
1175,NIFTY2642123750CE,CE,23750,2026-04-21,16231938,65,63406,NIFTY,0.05,
1176,NIFTY2642123750PE,PE,23750,2026-04-21,16232194,65,63407,NIFTY,0.05,
1177,NIFTY2642123700CE,CE,23700,2026-04-21,16231426,65,63404,NIFTY,0.05,
1178,NIFTY2642123700PE,PE,23700,2026-04-21,16231682,65,63405,NIFTY,0.05,
1179,NIFTY2642123650CE,CE,23650,2026-04-21,16230914,65,63402,NIFTY,0.05,
1180,NIFTY2642123650PE,PE,23650,2026-04-21,16231170,65,63403,NIFTY,0.05,
1181,NIFTY2642123600CE,CE,23600,2026-04-21,16230402,65,63400,NIFTY,0.05,
1182,NIFTY2642123600PE,PE,23600,2026-04-21,16230658,65,63401,NIFTY,0.05,
1183,NIFTY2642123550CE,CE,23550,2026-04-21,16229890,65,63398,NIFTY,0.05,
1184,NIFTY2642123550PE,PE,23550,2026-04-21,16230146,65,63399,NIFTY,0.05,
1185,NIFTY2642123500CE,CE,23500,2026-04-21,16229378,65,63396,NIFTY,0.05,
1186,NIFTY2642123500PE,PE,23500,2026-04-21,16229634,65,63397,NIFTY,0.05,
1187,NIFTY2642123450CE,CE,23450,2026-04-21,16228866,65,63394,NIFTY,0.05,
1188,NIFTY2642123450PE,PE,23450,2026-04-21,16229122,65,63395,NIFTY,0.05,
1189,NIFTY2642123400CE,CE,23400,2026-04-21,16228354,65,63392,NIFTY,0.05,
1190,NIFTY2642123400PE,PE,23400,2026-04-21,16228610,65,63393,NIFTY,0.05,
1191,NIFTY2642123350CE,CE,23350,2026-04-21,16227842,65,63390,NIFTY,0.05,
1192,NIFTY2642123350PE,PE,23350,2026-04-21,16228098,65,63391,NIFTY,0.05,
1193,NIFTY2642123300CE,CE,23300,2026-04-21,16227330,65,63388,NIFTY,0.05,
1194,NIFTY2642123300PE,PE,23300,2026-04-21,16227586,65,63389,NIFTY,0.05,
1195,NIFTY2642123250CE,CE,23250,2026-04-21,16226818,65,63386,NIFTY,0.05,
1196,NIFTY2642123250PE,PE,23250,2026-04-21,16227074,65,63387,NIFTY,0.05,
1197,NIFTY2642123200CE,CE,23200,2026-04-21,16226306,65,63384,NIFTY,0.05,
1198,NIFTY2642123200PE,PE,23200,2026-04-21,16226562,65,63385,NIFTY,0.05,
1199,NIFTY2642123150CE,CE,23150,2026-04-21,16225794,65,63382,NIFTY,0.05,
1200,NIFTY2642123150PE,PE,23150,2026-04-21,16226050,65,63383,NIFTY,0.05,
1201,NIFTY2642123100CE,CE,23100,2026-04-21,16225282,65,63380,NIFTY,0.05,
1202,NIFTY2642123100PE,PE,23100,2026-04-21,16225538,65,63381,NIFTY,0.05,
1203,NIFTY2642123050CE,CE,23050,2026-04-21,16224770,65,63378,NIFTY,0.05,
1204,NIFTY2642123050PE,PE,23050,2026-04-21,16225026,65,63379,NIFTY,0.05,
1205,NIFTY2642123000CE,CE,23000,2026-04-21,16224258,65,63376,NIFTY,0.05,
1206,NIFTY2642123000PE,PE,23000,2026-04-21,16224514,65,63377,NIFTY,0.05,
1207,NIFTY2642122950CE,CE,22950,2026-04-21,16223746,65,63374,NIFTY,0.05,
1208,NIFTY2642122950PE,PE,22950,2026-04-21,16224002,65,63375,NIFTY,0.05,
1209,NIFTY2642122900CE,CE,22900,2026-04-21,16222722,65,63370,NIFTY,0.05,
1210,NIFTY2642122100CE,CE,22100,2026-04-21,16210946,65,63324,NIFTY,0.05,
1211,NIFTY2642122100PE,PE,22100,2026-04-21,16211714,65,63327,NIFTY,0.05,
1212,NIFTY2642122050CE,CE,22050,2026-04-21,16210434,65,63322,NIFTY,0.05,
1213,NIFTY2642122050PE,PE,22050,2026-04-21,16210690,65,63323,NIFTY,0.05,
1214,NIFTY2642122000CE,CE,22000,2026-04-21,16209922,65,63320,NIFTY,0.05,
1215,NIFTY2642122000PE,PE,22000,2026-04-21,16210178,65,63321,NIFTY,0.05,
1216,NIFTY2642121950CE,CE,21950,2026-04-21,16209410,65,63318,NIFTY,0.05,
1217,NIFTY2642121950PE,PE,21950,2026-04-21,16209666,65,63319,NIFTY,0.05,
1218,NIFTY2642121900CE,CE,21900,2026-04-21,16208898,65,63316,NIFTY,0.05,
1219,NIFTY2642121900PE,PE,21900,2026-04-21,16209154,65,63317,NIFTY,0.05,
1220,NIFTY2642121850CE,CE,21850,2026-04-21,16207618,65,63311,NIFTY,0.05,
1221,NIFTY2642121850PE,PE,21850,2026-04-21,16208642,65,63315,NIFTY,0.05,
1222,NIFTY2642121800CE,CE,21800,2026-04-21,16207106,65,63309,NIFTY,0.05,
1223,NIFTY2642121800PE,PE,21800,2026-04-21,16207362,65,63310,NIFTY,0.05,
1224,NIFTY2642121750CE,CE,21750,2026-04-21,16206594,65,63307,NIFTY,0.05,
1225,NIFTY2642121750PE,PE,21750,2026-04-21,16206850,65,63308,NIFTY,0.05,
1226,NIFTY2642121700CE,CE,21700,2026-04-21,16205570,65,63303,NIFTY,0.05,
1227,NIFTY2642121700PE,PE,21700,2026-04-21,16206338,65,63306,NIFTY,0.05,
1228,NIFTY2642121650CE,CE,21650,2026-04-21,16204546,65,63299,NIFTY,0.05,
1229,NIFTY2642121650PE,PE,21650,2026-04-21,16205314,65,63302,NIFTY,0.05,
1230,NIFTY2642121600CE,CE,21600,2026-04-21,16203266,65,63294,NIFTY,0.05,
1231,NIFTY2642121600PE,PE,21600,2026-04-21,16204290,65,63298,NIFTY,0.05,
1232,NIFTY2642121550CE,CE,21550,2026-04-21,16202754,65,63292,NIFTY,0.05,
1233,NIFTY2642121550PE,PE,21550,2026-04-21,16203010,65,63293,NIFTY,0.05,
1234,NIFTY2642121500CE,CE,21500,2026-04-21,16201730,65,63288,NIFTY,0.05,
1235,NIFTY2642121500PE,PE,21500,2026-04-21,16201986,65,63289,NIFTY,0.05,
1236,NIFTY2642121450CE,CE,21450,2026-04-21,16200706,65,63284,NIFTY,0.05,
1237,NIFTY2642121450PE,PE,21450,2026-04-21,16200962,65,63285,NIFTY,0.05,
1238,NIFTY2642121400CE,CE,21400,2026-04-21,16199682,65,63280,NIFTY,0.05,
1239,NIFTY2642121400PE,PE,21400,2026-04-21,16199938,65,63281,NIFTY,0.05,
1240,NIFTY2642121350CE,CE,21350,2026-04-21,16198914,65,63277,NIFTY,0.05,
1241,NIFTY2642121350PE,PE,21350,2026-04-21,16199170,65,63278,NIFTY,0.05,
1242,NIFTY2642121300CE,CE,21300,2026-04-21,16198402,65,63275,NIFTY,0.05,
1243,NIFTY2642121300PE,PE,21300,2026-04-21,16198658,65,63276,NIFTY,0.05,
1244,NIFTY2642121250CE,CE,21250,2026-04-21,16196866,65,63269,NIFTY,0.05,
1245,NIFTY2642121250PE,PE,21250,2026-04-21,16197634,65,63272,NIFTY,0.05,
1246,NIFTY2642121200CE,CE,21200,2026-04-21,16193538,65,63256,NIFTY,0.05,
1247,NIFTY2642121200PE,PE,21200,2026-04-21,16193794,65,63257,NIFTY,0.05,
1248,NIFTY2642121150CE,CE,21150,2026-04-21,16193026,65,63254,NIFTY,0.05,
1249,NIFTY2642121150PE,PE,21150,2026-04-21,16193282,65,63255,NIFTY,0.05,
1250,NIFTY2642121100CE,CE,21100,2026-04-21,16179458,65,63201,NIFTY,0.05,
1251,NIFTY2642121100PE,PE,21100,2026-04-21,16179714,65,63202,NIFTY,0.05,
1252,NIFTY2642121050CE,CE,21050,2026-04-21,16177922,65,63195,NIFTY,0.05,
1253,NIFTY2642121050PE,PE,21050,2026-04-21,16178178,65,63196,NIFTY,0.05,
1254,NIFTY2642121000CE,CE,21000,2026-04-21,16176130,65,63188,NIFTY,0.05,
1255,NIFTY2642121000PE,PE,21000,2026-04-21,16176386,65,63189,NIFTY,0.05,
1256,NIFTY2642120950CE,CE,20950,2026-04-21,16174594,65,63182,NIFTY,0.05,
1257,NIFTY2642120950PE,PE,20950,2026-04-21,16175874,65,63187,NIFTY,0.05,
1258,NIFTY2642120900CE,CE,20900,2026-04-21,16174082,65,63180,NIFTY,0.05,
1259,NIFTY2642120900PE,PE,20900,2026-04-21,16174338,65,63181,NIFTY,0.05,
1260,NIFTY2642120850CE,CE,20850,2026-04-21,16172034,65,63172,NIFTY,0.05,
1261,NIFTY2642120850PE,PE,20850,2026-04-21,16173826,65,63179,NIFTY,0.05,
1262,NIFTY2642120800CE,CE,20800,2026-04-21,16171266,65,63169,NIFTY,0.05,
1263,NIFTY2642120800PE,PE,20800,2026-04-21,16171522,65,63170,NIFTY,0.05,
1264,NIFTY2642120750CE,CE,20750,2026-04-21,16170754,65,63167,NIFTY,0.05,
1265,NIFTY2642120750PE,PE,20750,2026-04-21,16171010,65,63168,NIFTY,0.05,
1266,NIFTY2642120700CE,CE,20700,2026-04-21,16170242,65,63165,NIFTY,0.05,
1267,NIFTY2642120700PE,PE,20700,2026-04-21,16170498,65,63166,NIFTY,0.05,
1268,NIFTY2642120650CE,CE,20650,2026-04-21,16169730,65,63163,NIFTY,0.05,
1269,NIFTY2642120650PE,PE,20650,2026-04-21,16169986,65,63164,NIFTY,0.05,
1270,NIFTY2642120600CE,CE,20600,2026-04-21,16169218,65,63161,NIFTY,0.05,
1271,NIFTY2642120600PE,PE,20600,2026-04-21,16169474,65,63162,NIFTY,0.05,
1272,NIFTY2642120550CE,CE,20550,2026-04-21,16167170,65,63153,NIFTY,0.05,
1273,NIFTY2642120550PE,PE,20550,2026-04-21,16168962,65,63160,NIFTY,0.05,
1274,NIFTY2642120500CE,CE,20500,2026-04-21,16166658,65,63151,NIFTY,0.05,
1275,NIFTY2642120500PE,PE,20500,2026-04-21,16166914,65,63152,NIFTY,0.05,
1276,NIFTY26APR22500CE,CE,22500,2026-04-28,18448642,65,72065,NIFTY,0.05,
1277,NIFTY26APR22500PE,PE,22500,2026-04-28,18448898,65,72066,NIFTY,0.05,
1278,NIFTY26APR22550CE,CE,22550,2026-04-28,18472450,65,72158,NIFTY,0.05,
1279,NIFTY26APR22550PE,PE,22550,2026-04-28,18472706,65,72159,NIFTY,0.05,
1280,NIFTY26APR22450CE,CE,22450,2026-04-28,18423554,65,71967,NIFTY,0.05,
1281,NIFTY26APR22450PE,PE,22450,2026-04-28,18423810,65,71968,NIFTY,0.05,
1282,NIFTY26APR22600CE,CE,22600,2026-04-28,18472962,65,72160,NIFTY,0.05,
1283,NIFTY26APR22600PE,PE,22600,2026-04-28,18473218,65,72161,NIFTY,0.05,
1284,NIFTY26APR22400CE,CE,22400,2026-04-28,18423042,65,71965,NIFTY,0.05,
1285,NIFTY26APR22400PE,PE,22400,2026-04-28,18423298,65,71966,NIFTY,0.05,
1286,NIFTY26APR22650CE,CE,22650,2026-04-28,18473474,65,72162,NIFTY,0.05,
1287,NIFTY26APR22650PE,PE,22650,2026-04-28,18473986,65,72164,NIFTY,0.05,
1288,NIFTY26APR22350CE,CE,22350,2026-04-28,18422530,65,71963,NIFTY,0.05,
1289,NIFTY26APR22350PE,PE,22350,2026-04-28,18422786,65,71964,NIFTY,0.05,
1290,NIFTY26APR22700CE,CE,22700,2026-04-28,18481922,65,72195,NIFTY,0.05,
1291,NIFTY26APR22700PE,PE,22700,2026-04-28,18482178,65,72196,NIFTY,0.05,
1292,NIFTY26APR22300CE,CE,22300,2026-04-28,18422018,65,71961,NIFTY,0.05,
1293,NIFTY26APR22300PE,PE,22300,2026-04-28,18422274,65,71962,NIFTY,0.05,
1294,NIFTY26APR22750CE,CE,22750,2026-04-28,18482434,65,72197,NIFTY,0.05,
1295,NIFTY26APR22750PE,PE,22750,2026-04-28,18482690,65,72198,NIFTY,0.05,
1296,NIFTY26APR22250CE,CE,22250,2026-04-28,18421506,65,71959,NIFTY,0.05,
1297,NIFTY26APR22250PE,PE,22250,2026-04-28,18421762,65,71960,NIFTY,0.05,
1298,NIFTY26APR22800CE,CE,22800,2026-04-28,18482946,65,72199,NIFTY,0.05,
1299,NIFTY26APR22800PE,PE,22800,2026-04-28,18483202,65,72200,NIFTY,0.05,
1300,NIFTY26APR22200CE,CE,22200,2026-04-28,18420994,65,71957,NIFTY,0.05,
1301,NIFTY26APR22200PE,PE,22200,2026-04-28,18421250,65,71958,NIFTY,0.05,
1302,NIFTY26APR22850CE,CE,22850,2026-04-28,18483458,65,72201,NIFTY,0.05,
1303,NIFTY26APR22850PE,PE,22850,2026-04-28,18483714,65,72202,NIFTY,0.05,
1304,NIFTY26APR22150CE,CE,22150,2026-04-28,18420482,65,71955,NIFTY,0.05,
1305,NIFTY26APR22150PE,PE,22150,2026-04-28,18420738,65,71956,NIFTY,0.05,
1306,NIFTY26APR22900PE,PE,22900,2026-04-28,18484226,65,72204,NIFTY,0.05,
1307,NIFTY26APR27700CE,CE,27700,2026-04-28,18629378,65,72771,NIFTY,0.05,
1308,NIFTY26APR27700PE,PE,27700,2026-04-28,18629634,65,72772,NIFTY,0.05,
1309,NIFTY26APR27650CE,CE,27650,2026-04-28,18627586,65,72764,NIFTY,0.05,
1310,NIFTY26APR27650PE,PE,27650,2026-04-28,18629122,65,72770,NIFTY,0.05,
1311,NIFTY26APR27600CE,CE,27600,2026-04-28,18627074,65,72762,NIFTY,0.05,
1312,NIFTY26APR27600PE,PE,27600,2026-04-28,18627330,65,72763,NIFTY,0.05,
1313,NIFTY26APR27550CE,CE,27550,2026-04-28,18626562,65,72760,NIFTY,0.05,
1314,NIFTY26APR27550PE,PE,27550,2026-04-28,18626818,65,72761,NIFTY,0.05,
1315,NIFTY26APR27500CE,CE,27500,2026-04-28,18625538,65,72756,NIFTY,0.05,
1316,NIFTY26APR27500PE,PE,27500,2026-04-28,18626306,65,72759,NIFTY,0.05,
1317,NIFTY26APR27450CE,CE,27450,2026-04-28,18625026,65,72754,NIFTY,0.05,
1318,NIFTY26APR27450PE,PE,27450,2026-04-28,18625282,65,72755,NIFTY,0.05,
1319,NIFTY26APR27400CE,CE,27400,2026-04-28,18624002,65,72750,NIFTY,0.05,
1320,NIFTY26APR27400PE,PE,27400,2026-04-28,18624258,65,72751,NIFTY,0.05,
1321,NIFTY26APR27350CE,CE,27350,2026-04-28,18623234,65,72747,NIFTY,0.05,
1322,NIFTY26APR27350PE,PE,27350,2026-04-28,18623490,65,72748,NIFTY,0.05,
1323,NIFTY26APR27300CE,CE,27300,2026-04-28,18622722,65,72745,NIFTY,0.05,
1324,NIFTY26APR27300PE,PE,27300,2026-04-28,18622978,65,72746,NIFTY,0.05,
1325,NIFTY26APR27250CE,CE,27250,2026-04-28,18622210,65,72743,NIFTY,0.05,
1326,NIFTY26APR27250PE,PE,27250,2026-04-28,18622466,65,72744,NIFTY,0.05,
1327,NIFTY26APR27200CE,CE,27200,2026-04-28,18621698,65,72741,NIFTY,0.05,
1328,NIFTY26APR27200PE,PE,27200,2026-04-28,18621954,65,72742,NIFTY,0.05,
1329,NIFTY26APR27150CE,CE,27150,2026-04-28,18619650,65,72733,NIFTY,0.05,
1330,NIFTY26APR27150PE,PE,27150,2026-04-28,18619906,65,72734,NIFTY,0.05,
1331,NIFTY26APR27100CE,CE,27100,2026-04-28,18618626,65,72729,NIFTY,0.05,
1332,NIFTY26APR27100PE,PE,27100,2026-04-28,18618882,65,72730,NIFTY,0.05,
1333,NIFTY26APR27050CE,CE,27050,2026-04-28,18618114,65,72727,NIFTY,0.05,
1334,NIFTY26APR27050PE,PE,27050,2026-04-28,18618370,65,72728,NIFTY,0.05,
1335,NIFTY26APR27000CE,CE,27000,2026-04-28,18617602,65,72725,NIFTY,0.05,
1336,NIFTY26APR27000PE,PE,27000,2026-04-28,18617858,65,72726,NIFTY,0.05,
1337,NIFTY26APR26950CE,CE,26950,2026-04-28,18617090,65,72723,NIFTY,0.05,
1338,NIFTY26APR26950PE,PE,26950,2026-04-28,18617346,65,72724,NIFTY,0.05,
1339,NIFTY26APR26900CE,CE,26900,2026-04-28,18616578,65,72721,NIFTY,0.05,
1340,NIFTY26APR26900PE,PE,26900,2026-04-28,18616834,65,72722,NIFTY,0.05,
1341,NIFTY26APR26850CE,CE,26850,2026-04-28,18616066,65,72719,NIFTY,0.05,
1342,NIFTY26APR26850PE,PE,26850,2026-04-28,18616322,65,72720,NIFTY,0.05,
1343,NIFTY26APR26800CE,CE,26800,2026-04-28,18614530,65,72713,NIFTY,0.05,
1344,NIFTY26APR26800PE,PE,26800,2026-04-28,18615810,65,72718,NIFTY,0.05,
1345,NIFTY26APR26750CE,CE,26750,2026-04-28,18603266,65,72669,NIFTY,0.05,
1346,NIFTY26APR26750PE,PE,26750,2026-04-28,18603522,65,72670,NIFTY,0.05,
1347,NIFTY26APR26700CE,CE,26700,2026-04-28,18602754,65,72667,NIFTY,0.05,
1348,NIFTY26APR26700PE,PE,26700,2026-04-28,18603010,65,72668,NIFTY,0.05,
1349,NIFTY26APR26650CE,CE,26650,2026-04-28,18602242,65,72665,NIFTY,0.05,
1350,NIFTY26APR26650PE,PE,26650,2026-04-28,18602498,65,72666,NIFTY,0.05,
1351,NIFTY26APR26600CE,CE,26600,2026-04-28,18601730,65,72663,NIFTY,0.05,
1352,NIFTY26APR26600PE,PE,26600,2026-04-28,18601986,65,72664,NIFTY,0.05,
1353,NIFTY26APR26550CE,CE,26550,2026-04-28,18559234,65,72497,NIFTY,0.05,
1354,NIFTY26APR26550PE,PE,26550,2026-04-28,18560514,65,72502,NIFTY,0.05,
1355,NIFTY26APR26500CE,CE,26500,2026-04-28,18558722,65,72495,NIFTY,0.05,
1356,NIFTY26APR26500PE,PE,26500,2026-04-28,18558978,65,72496,NIFTY,0.05,
1357,NIFTY26APR26450CE,CE,26450,2026-04-28,18558210,65,72493,NIFTY,0.05,
1358,NIFTY26APR26450PE,PE,26450,2026-04-28,18558466,65,72494,NIFTY,0.05,
1359,NIFTY26APR26400CE,CE,26400,2026-04-28,18557698,65,72491,NIFTY,0.05,
1360,NIFTY26APR26400PE,PE,26400,2026-04-28,18557954,65,72492,NIFTY,0.05,
1361,NIFTY26APR26350CE,CE,26350,2026-04-28,18557186,65,72489,NIFTY,0.05,
1362,NIFTY26APR26350PE,PE,26350,2026-04-28,18557442,65,72490,NIFTY,0.05,
1363,NIFTY26APR26300CE,CE,26300,2026-04-28,18556674,65,72487,NIFTY,0.05,
1364,NIFTY26APR26300PE,PE,26300,2026-04-28,18556930,65,72488,NIFTY,0.05,
1365,NIFTY26APR26250CE,CE,26250,2026-04-28,18556162,65,72485,NIFTY,0.05,
1366,NIFTY26APR26250PE,PE,26250,2026-04-28,18556418,65,72486,NIFTY,0.05,
1367,NIFTY26APR26200CE,CE,26200,2026-04-28,18555650,65,72483,NIFTY,0.05,
1368,NIFTY26APR26200PE,PE,26200,2026-04-28,18555906,65,72484,NIFTY,0.05,
1369,NIFTY26APR26150CE,CE,26150,2026-04-28,18551554,65,72467,NIFTY,0.05,
1370,NIFTY26APR26150PE,PE,26150,2026-04-28,18555394,65,72482,NIFTY,0.05,
1371,NIFTY26APR26100CE,CE,26100,2026-04-28,18549506,65,72459,NIFTY,0.05,
1372,NIFTY26APR26100PE,PE,26100,2026-04-28,18551298,65,72466,NIFTY,0.05,
1373,NIFTY26APR26050CE,CE,26050,2026-04-28,18548994,65,72457,NIFTY,0.05,
1374,NIFTY26APR26050PE,PE,26050,2026-04-28,18549250,65,72458,NIFTY,0.05,
1375,NIFTY26APR26000CE,CE,26000,2026-04-28,18544898,65,72441,NIFTY,0.05,
1376,NIFTY26APR26000PE,PE,26000,2026-04-28,18548738,65,72456,NIFTY,0.05,
1377,NIFTY26APR25950CE,CE,25950,2026-04-28,18544386,65,72439,NIFTY,0.05,
1378,NIFTY26APR25950PE,PE,25950,2026-04-28,18544642,65,72440,NIFTY,0.05,
1379,NIFTY26APR25900CE,CE,25900,2026-04-28,18543874,65,72437,NIFTY,0.05,
1380,NIFTY26APR25900PE,PE,25900,2026-04-28,18544130,65,72438,NIFTY,0.05,
1381,NIFTY26APR25850CE,CE,25850,2026-04-28,18543106,65,72434,NIFTY,0.05,
1382,NIFTY26APR25850PE,PE,25850,2026-04-28,18543362,65,72435,NIFTY,0.05,
1383,NIFTY26APR25800CE,CE,25800,2026-04-28,18542338,65,72431,NIFTY,0.05,
1384,NIFTY26APR25800PE,PE,25800,2026-04-28,18542594,65,72432,NIFTY,0.05,
1385,NIFTY26APR25750CE,CE,25750,2026-04-28,18541826,65,72429,NIFTY,0.05,
1386,NIFTY26APR25750PE,PE,25750,2026-04-28,18542082,65,72430,NIFTY,0.05,
1387,NIFTY26APR25700CE,CE,25700,2026-04-28,18541314,65,72427,NIFTY,0.05,
1388,NIFTY26APR25700PE,PE,25700,2026-04-28,18541570,65,72428,NIFTY,0.05,
1389,NIFTY26APR25650CE,CE,25650,2026-04-28,18540546,65,72424,NIFTY,0.05,
1390,NIFTY26APR25650PE,PE,25650,2026-04-28,18540802,65,72425,NIFTY,0.05,
1391,NIFTY26APR25600CE,CE,25600,2026-04-28,18540034,65,72422,NIFTY,0.05,
1392,NIFTY26APR25600PE,PE,25600,2026-04-28,18540290,65,72423,NIFTY,0.05,
1393,NIFTY26APR25550CE,CE,25550,2026-04-28,18539266,65,72419,NIFTY,0.05,
1394,NIFTY26APR25550PE,PE,25550,2026-04-28,18539522,65,72420,NIFTY,0.05,
1395,NIFTY26APR25500CE,CE,25500,2026-04-28,18533122,65,72395,NIFTY,0.05,
1396,NIFTY26APR25500PE,PE,25500,2026-04-28,18536450,65,72408,NIFTY,0.05,
1397,NIFTY26APR25450CE,CE,25450,2026-04-28,18530562,65,72385,NIFTY,0.05,
1398,NIFTY26APR25450PE,PE,25450,2026-04-28,18532866,65,72394,NIFTY,0.05,
1399,NIFTY26APR25400CE,CE,25400,2026-04-28,18530050,65,72383,NIFTY,0.05,
1400,NIFTY26APR25400PE,PE,25400,2026-04-28,18530306,65,72384,NIFTY,0.05,
1401,NIFTY26APR25350CE,CE,25350,2026-04-28,18526466,65,72369,NIFTY,0.05,
1402,NIFTY26APR25350PE,PE,25350,2026-04-28,18526722,65,72370,NIFTY,0.05,
1403,NIFTY26APR25300CE,CE,25300,2026-04-28,18525954,65,72367,NIFTY,0.05,
1404,NIFTY26APR25300PE,PE,25300,2026-04-28,18526210,65,72368,NIFTY,0.05,
1405,NIFTY26APR25250CE,CE,25250,2026-04-28,18525442,65,72365,NIFTY,0.05,
1406,NIFTY26APR25250PE,PE,25250,2026-04-28,18525698,65,72366,NIFTY,0.05,
1407,NIFTY26APR25200CE,CE,25200,2026-04-28,18524418,65,72361,NIFTY,0.05,
1408,NIFTY26APR25200PE,PE,25200,2026-04-28,18524674,65,72362,NIFTY,0.05,
1409,NIFTY26APR25150CE,CE,25150,2026-04-28,18523394,65,72357,NIFTY,0.05,
1410,NIFTY26APR25150PE,PE,25150,2026-04-28,18523906,65,72359,NIFTY,0.05,
1411,NIFTY26APR25100CE,CE,25100,2026-04-28,18522626,65,72354,NIFTY,0.05,
1412,NIFTY26APR25100PE,PE,25100,2026-04-28,18522882,65,72355,NIFTY,0.05,
1413,NIFTY26APR25050CE,CE,25050,2026-04-28,18521602,65,72350,NIFTY,0.05,
1414,NIFTY26APR25050PE,PE,25050,2026-04-28,18522370,65,72353,NIFTY,0.05,
1415,NIFTY26APR25000CE,CE,25000,2026-04-28,18521090,65,72348,NIFTY,0.05,
1416,NIFTY26APR25000PE,PE,25000,2026-04-28,18521346,65,72349,NIFTY,0.05,
1417,NIFTY26APR24950CE,CE,24950,2026-04-28,18520578,65,72346,NIFTY,0.05,
1418,NIFTY26APR24950PE,PE,24950,2026-04-28,18520834,65,72347,NIFTY,0.05,
1419,NIFTY26APR24900CE,CE,24900,2026-04-28,18519554,65,72342,NIFTY,0.05,
1420,NIFTY26APR24900PE,PE,24900,2026-04-28,18519810,65,72343,NIFTY,0.05,
1421,NIFTY26APR24850CE,CE,24850,2026-04-28,18518786,65,72339,NIFTY,0.05,
1422,NIFTY26APR24850PE,PE,24850,2026-04-28,18519298,65,72341,NIFTY,0.05,
1423,NIFTY26APR24800CE,CE,24800,2026-04-28,18518274,65,72337,NIFTY,0.05,
1424,NIFTY26APR24800PE,PE,24800,2026-04-28,18518530,65,72338,NIFTY,0.05,
1425,NIFTY26APR24750CE,CE,24750,2026-04-28,18517762,65,72335,NIFTY,0.05,
1426,NIFTY26APR24750PE,PE,24750,2026-04-28,18518018,65,72336,NIFTY,0.05,
1427,NIFTY26APR24700CE,CE,24700,2026-04-28,18517250,65,72333,NIFTY,0.05,
1428,NIFTY26APR24700PE,PE,24700,2026-04-28,18517506,65,72334,NIFTY,0.05,
1429,NIFTY26APR24650CE,CE,24650,2026-04-28,18516738,65,72331,NIFTY,0.05,
1430,NIFTY26APR24650PE,PE,24650,2026-04-28,18516994,65,72332,NIFTY,0.05,
1431,NIFTY26APR24600CE,CE,24600,2026-04-28,18516226,65,72329,NIFTY,0.05,
1432,NIFTY26APR24600PE,PE,24600,2026-04-28,18516482,65,72330,NIFTY,0.05,
1433,NIFTY26APR24550CE,CE,24550,2026-04-28,18515714,65,72327,NIFTY,0.05,
1434,NIFTY26APR24550PE,PE,24550,2026-04-28,18515970,65,72328,NIFTY,0.05,
1435,NIFTY26APR24500CE,CE,24500,2026-04-28,18515202,65,72325,NIFTY,0.05,
1436,NIFTY26APR24500PE,PE,24500,2026-04-28,18515458,65,72326,NIFTY,0.05,
1437,NIFTY26APR24450CE,CE,24450,2026-04-28,18514690,65,72323,NIFTY,0.05,
1438,NIFTY26APR24450PE,PE,24450,2026-04-28,18514946,65,72324,NIFTY,0.05,
1439,NIFTY26APR24400CE,CE,24400,2026-04-28,18513154,65,72317,NIFTY,0.05,
1440,NIFTY26APR24400PE,PE,24400,2026-04-28,18514434,65,72322,NIFTY,0.05,
1441,NIFTY26APR24350CE,CE,24350,2026-04-28,18511874,65,72312,NIFTY,0.05,
1442,NIFTY26APR24350PE,PE,24350,2026-04-28,18512898,65,72316,NIFTY,0.05,
1443,NIFTY26APR24300CE,CE,24300,2026-04-28,18503426,65,72279,NIFTY,0.05,
1444,NIFTY26APR24300PE,PE,24300,2026-04-28,18511618,65,72311,NIFTY,0.05,
1445,NIFTY26APR24250CE,CE,24250,2026-04-28,18502914,65,72277,NIFTY,0.05,
1446,NIFTY26APR24250PE,PE,24250,2026-04-28,18503170,65,72278,NIFTY,0.05,
1447,NIFTY26APR24200CE,CE,24200,2026-04-28,18501378,65,72271,NIFTY,0.05,
1448,NIFTY26APR24200PE,PE,24200,2026-04-28,18501634,65,72272,NIFTY,0.05,
1449,NIFTY26APR24150CE,CE,24150,2026-04-28,18500866,65,72269,NIFTY,0.05,
1450,NIFTY26APR24150PE,PE,24150,2026-04-28,18501122,65,72270,NIFTY,0.05,
1451,NIFTY26APR24100CE,CE,24100,2026-04-28,18500354,65,72267,NIFTY,0.05,
1452,NIFTY26APR24100PE,PE,24100,2026-04-28,18500610,65,72268,NIFTY,0.05,
